,Company,Industry,ProductName,ProductCategory,ProductIsImplemented
1019,PiPizza,Pizza Subscription,Salesforce Service Cloud,Help Desk and Customer Support,True
1020,PiPizza,Pizza Subscription,Tableau,Business Intelligence and Analytics,True
1021,PiPizza,Pizza Subscription,Tibco Spotfire,Business Intelligence and Analytics,True
1022,Precise Prints,Art Printing,Alteryx,Business Intelligence and Analytics,True
1023,Precise Prints,Art Printing,Google Data Studio,Business Intelligence and Analytics,True
1024,Precise Prints,Art Printing,Jira Service Management,Help Desk and Customer Support,True
1025,Precise Prints,Art Printing,Power BI,Business Intelligence and Analytics,True
1026,Precise Prints,Art Printing,QlikView,Business Intelligence and Analytics,True
1027,Precise Prints,Art Printing,Salesforce Service Cloud,Help Desk and Customer Support,True
1028,Precise Prints,Art Printing,Tableau,Business Intelligence and Analytics,True
1029,Precise Prints,Art Printing,Tibco Spotfire,Business Intelligence and Analytics,True
1030,Premier Printing,Printing Services,Alteryx,Business Intelligence and Analytics,True
1031,Premier Printing,Printing Services,Google Data Studio,Business Intelligence and Analytics,True
1032,Premier Printing,Printing Services,Jira Service Management,Help Desk and Customer Support,True
1033,Premier Printing,Printing Services,Power BI,Business Intelligence and Analytics,True
1034,Premier Printing,Printing Services,Salesforce Service Cloud,Help Desk and Customer Support,True
1035,Premier Printing,Printing Services,Tableau,Business Intelligence and Analytics,True
1036,Premier Printing,Printing Services,Tibco Spotfire,Business Intelligence and Analytics,True
1037,PremiumPens,Writing Instruments,Alteryx,Business Intelligence and Analytics,True
1038,PremiumPens,Writing Instruments,Google Data Studio,Business Intelligence and Analytics,True
1039,PremiumPens,Writing Instruments,Jira Service Management,Help Desk and Customer Support,True
1040,PremiumPens,Writing Instruments,Salesforce Service Cloud,Help Desk and Customer Support,True
1041,PremiumPens,Writing Instruments,ServiceNow,Help Desk and Customer Support,True
1042,PremiumPens,Writing Instruments,Tableau,Business Intelligence and Analytics,True
1043,PremiumPens,Writing Instruments,Tibco Spotfire,Business Intelligence and Analytics,True
1044,PsiPlants,Plant Subscription,Alteryx,Business Intelligence and Analytics,True
1045,PsiPlants,Plant Subscription,Google Data Studio,Business Intelligence and Analytics,True
1046,PsiPlants,Plant Subscription,Jira Service Management,Help Desk and Customer Support,True
1047,PsiPlants,Plant Subscription,Salesforce Service Cloud,Help Desk and Customer Support,True
1048,PsiPlants,Plant Subscription,ServiceNow,Help Desk and Customer Support,True
1049,PsiPlants,Plant Subscription,Tableau,Business Intelligence and Analytics,True
1050,PsiPlants,Plant Subscription,Tibco Spotfire,Business Intelligence and Analytics,True
1051,PsiSocks,Sock Subscription,Alteryx,Business Intelligence and Analytics,True
1052,PsiSocks,Sock Subscription,Google Data Studio,Business Intelligence and Analytics,True
1053,PsiSocks,Sock Subscription,Jira Service Management,Help Desk and Customer Support,True
1054,PsiSocks,Sock Subscription,Salesforce Service Cloud,Help Desk and Customer Support,True
1055,PsiSocks,Sock Subscription,ServiceNow,Help Desk and Customer Support,True
1056,PsiSocks,Sock Subscription,Tableau,Business Intelligence and Analytics,True
1057,PsiSocks,Sock Subscription,Tibco Spotfire,Business Intelligence and Analytics,True
1058,Quality Quilting,Quilting Supplies,Alteryx,Business Intelligence and Analytics,True
1059,Quality Quilting,Quilting Supplies,Freshdesk,Help Desk and Customer Support,True
1060,Quality Quilting,Quilting Supplies,Google Data Studio,Business Intelligence and Analytics,True
1061,Quality Quilting,Quilting Supplies,HappyFox,Help Desk and Customer Support,True
1062,Quality Quilting,Quilting Supplies,Jira Service Management,Help Desk and Customer Support,True
1063,Quality Quilting,Quilting Supplies,QlikView,Business Intelligence and Analytics,True
1064,Quality Quilting,Quilting Supplies,Salesforce Service Cloud,Help Desk and Customer Support,True
1065,Quality Quilting,Quilting Supplies,Tableau,Business Intelligence and Analytics,True
1066,Quality Quilting,Quilting Supplies,Tibco Spotfire,Business Intelligence and Analytics,True
1067,Quality Quilts,Home Decor,Alteryx,Business Intelligence and Analytics,True
1068,Quality Quilts,Home Decor,Freshdesk,Help Desk and Customer Support,True
1069,Quality Quilts,Home Decor,Google Data Studio,Business Intelligence and Analytics,True
1070,Quality Quilts,Home Decor,Jira Service Management,Help Desk and Customer Support,True
1071,Quality Quilts,Home Decor,QlikView,Business Intelligence and Analytics,True
1072,Quality Quilts,Home Decor,Salesforce Service Cloud,Help Desk and Customer Support,True
1073,Quality Quilts,Home Decor,Tableau,Business Intelligence and Analytics,True
1074,Quality Quilts,Home Decor,Tibco Spotfire,Business Intelligence and Analytics,True
1075,QuantaCoffee,Coffee Subscription,Alteryx,Business Intelligence and Analytics,True
1076,QuantaCoffee,Coffee Subscription,Google Data Studio,Business Intelligence and Analytics,True
1077,QuantaCoffee,Coffee Subscription,Jira Service Management,Help Desk and Customer Support,True
1078,QuantaCoffee,Coffee Subscription,Power BI,Business Intelligence and Analytics,True
1079,QuantaCoffee,Coffee Subscription,Salesforce Service Cloud,Help Desk and Customer Support,True
1080,QuantaCoffee,Coffee Subscription,Tableau,Business Intelligence and Analytics,True
1081,QuantaCoffee,Coffee Subscription,Tibco Spotfire,Business Intelligence and Analytics,True
1082,QuillQuotes,Inspirational Quotes Retailer,Alteryx,Business Intelligence and Analytics,True
1083,QuillQuotes,Inspirational Quotes Retailer,Freshdesk,Help Desk and Customer Support,True
1084,QuillQuotes,Inspirational Quotes Retailer,Google Data Studio,Business Intelligence and Analytics,True
1085,QuillQuotes,Inspirational Quotes Retailer,HappyFox,Help Desk and Customer Support,True
1086,QuillQuotes,Inspirational Quotes Retailer,Jira Service Management,Help Desk and Customer Support,True
1087,QuillQuotes,Inspirational Quotes Retailer,QlikView,Business Intelligence and Analytics,True
1088,QuillQuotes,Inspirational Quotes Retailer,Salesforce Service Cloud,Help Desk and Customer Support,True
1089,QuillQuotes,Inspirational Quotes Retailer,Tableau,Business Intelligence and Analytics,True
1090,QuillQuotes,Inspirational Quotes Retailer,Tibco Spotfire,Business Intelligence and Analytics,True
1091,QuirkyQuills Writing,Content Writing,Alteryx,Business Intelligence and Analytics,True
1092,QuirkyQuills Writing,Content Writing,Freshdesk,Help Desk and Customer Support,True
1093,QuirkyQuills Writing,Content Writing,Google Data Studio,Business Intelligence and Analytics,True
1094,QuirkyQuills Writing,Content Writing,HappyFox,Help Desk and Customer Support,True
1095,QuirkyQuills Writing,Content Writing,Jira Service Management,Help Desk and Customer Support,True
1096,QuirkyQuills Writing,Content Writing,QlikView,Business Intelligence and Analytics,True
1097,QuirkyQuills Writing,Content Writing,Salesforce Service Cloud,Help Desk and Customer Support,True
1098,QuirkyQuills Writing,Content Writing,Tableau,Business Intelligence and Analytics,True
1099,QuirkyQuills Writing,Content Writing,Tibco Spotfire,Business Intelligence and Analytics,True
1100,QuirkyQuilts,Quilt Subscription Box,Alteryx,Business Intelligence and Analytics,True
1101,QuirkyQuilts,Quilt Subscription Box,Google Data Studio,Business Intelligence and Analytics,True
1102,QuirkyQuilts,Quilt Subscription Box,Jira Service Management,Help Desk and Customer Support,True
1103,QuirkyQuilts,Quilt Subscription Box,Salesforce Service Cloud,Help Desk and Customer Support,True
1104,QuirkyQuilts,Quilt Subscription Box,ServiceNow,Help Desk and Customer Support,True
1105,QuirkyQuilts,Quilt Subscription Box,Tableau,Business Intelligence and Analytics,True
1106,QuirkyQuilts,Quilt Subscription Box,Tibco Spotfire,Business Intelligence and Analytics,True
1107,Radiant Robotics,Robotics Education,Alteryx,Business Intelligence and Analytics,True
1108,Radiant Robotics,Robotics Education,Google Data Studio,Business Intelligence and Analytics,True
1109,Radiant Robotics,Robotics Education,Jira Service Management,Help Desk and Customer Support,True
1110,Radiant Robotics,Robotics Education,Power BI,Business Intelligence and Analytics,True
1111,Radiant Robotics,Robotics Education,QlikView,Business Intelligence and Analytics,True
1112,Radiant Robotics,Robotics Education,Salesforce Service Cloud,Help Desk and Customer Support,True
1113,Radiant Robotics,Robotics Education,ServiceNow,Help Desk and Customer Support,True
1114,Radiant Robotics,Robotics Education,Tableau,Business Intelligence and Analytics,True
1115,Radiant Robotics,Robotics Education,Tibco Spotfire,Business Intelligence and Analytics,True
1116,RadiantReads,Book Club Subscription,Alteryx,Business Intelligence and Analytics,True
1117,RadiantReads,Book Club Subscription,Domo,Business Intelligence and Analytics,True
1118,RadiantReads,Book Club Subscription,Freshdesk,Help Desk and Customer Support,True
1119,RadiantReads,Book Club Subscription,Freshservice,Help Desk and Customer Support,True
1120,RadiantReads,Book Club Subscription,Google Data Studio,Business Intelligence and Analytics,True
1121,RadiantReads,Book Club Subscription,HappyFox,Help Desk and Customer Support,True
1122,RadiantReads,Book Club Subscription,HubSpot Service Hub,Help Desk and Customer Support,True
1123,RadiantReads,Book Club Subscription,Intercom,Help Desk and Customer Support,True
1124,RadiantReads,Book Club Subscription,Jira Service Management,Help Desk and Customer Support,True
1125,RadiantReads,Book Club Subscription,Looker,Business Intelligence and Analytics,True
1126,RadiantReads,Book Club Subscription,Power BI,Business Intelligence and Analytics,True
1127,RadiantReads,Book Club Subscription,QlikView,Business Intelligence and Analytics,True
1128,RadiantReads,Book Club Subscription,Salesforce Service Cloud,Help Desk and Customer Support,True
1129,RadiantReads,Book Club Subscription,SAP Analytics Cloud,Business Intelligence and Analytics,True
1130,RadiantReads,Book Club Subscription,ServiceNow,Help Desk and Customer Support,True
1131,RadiantReads,Book Club Subscription,Sisense,Business Intelligence and Analytics,True
1132,RadiantReads,Book Club Subscription,Tableau,Business Intelligence and Analytics,True
1133,RadiantReads,Book Club Subscription,Tibco Spotfire,Business Intelligence and Analytics,True
1134,RadiantReads,Book Club Subscription,Zendesk,Help Desk and Customer Support,True
1135,RadiantReady,Emergency Preparedness Kits,Alteryx,Business Intelligence and Analytics,True
1136,RadiantReady,Emergency Preparedness Kits,Google Data Studio,Business Intelligence and Analytics,True
1137,RadiantReady,Emergency Preparedness Kits,Jira Service Management,Help Desk and Customer Support,True
1138,RadiantReady,Emergency Preparedness Kits,Power BI,Business Intelligence and Analytics,True
1139,RadiantReady,Emergency Preparedness Kits,Salesforce Service Cloud,Help Desk and Customer Support,True
1140,RadiantReady,Emergency Preparedness Kits,ServiceNow,Help Desk and Customer Support,True
1141,RadiantReady,Emergency Preparedness Kits,Tableau,Business Intelligence and Analytics,True
1142,RadiantReady,Emergency Preparedness Kits,Tibco Spotfire,Business Intelligence and Analytics,True
1143,Restful Retreats,Bed and Breakfast,Alteryx,Business Intelligence and Analytics,True
1144,Restful Retreats,Bed and Breakfast,Freshdesk,Help Desk and Customer Support,True
1145,Restful Retreats,Bed and Breakfast,Google Data Studio,Business Intelligence and Analytics,True
1146,Restful Retreats,Bed and Breakfast,HappyFox,Help Desk and Customer Support,True
1147,Restful Retreats,Bed and Breakfast,Jira Service Management,Help Desk and Customer Support,True
1148,Restful Retreats,Bed and Breakfast,QlikView,Business Intelligence and Analytics,True
1149,Restful Retreats,Bed and Breakfast,Salesforce Service Cloud,Help Desk and Customer Support,True
1150,Restful Retreats,Bed and Breakfast,Tableau,Business Intelligence and Analytics,True
1151,Restful Retreats,Bed and Breakfast,Tibco Spotfire,Business Intelligence and Analytics,True
1152,RhoRamen,Instant Noodle Subscription,Alteryx,Business Intelligence and Analytics,True
1153,RhoRamen,Instant Noodle Subscription,Google Data Studio,Business Intelligence and Analytics,True
1154,RhoRamen,Instant Noodle Subscription,Jira Service Management,Help Desk and Customer Support,True
1155,RhoRamen,Instant Noodle Subscription,Power BI,Business Intelligence and Analytics,True
1156,RhoRamen,Instant Noodle Subscription,Salesforce Service Cloud,Help Desk and Customer Support,True
1157,RhoRamen,Instant Noodle Subscription,Tableau,Business Intelligence and Analytics,True
1158,RhoRamen,Instant Noodle Subscription,Tibco Spotfire,Business Intelligence and Analytics,True
1159,RhoRings,Jewelry Subscription,Alteryx,Business Intelligence and Analytics,True
1160,RhoRings,Jewelry Subscription,Google Data Studio,Business Intelligence and Analytics,True
1161,RhoRings,Jewelry Subscription,Jira Service Management,Help Desk and Customer Support,True
1162,RhoRings,Jewelry Subscription,Power BI,Business Intelligence and Analytics,True
1163,RhoRings,Jewelry Subscription,Salesforce Service Cloud,Help Desk and Customer Support,True
1164,RhoRings,Jewelry Subscription,Tableau,Business Intelligence and Analytics,True
1165,RhoRings,Jewelry Subscription,Tibco Spotfire,Business Intelligence and Analytics,True
1166,SapphireStationery,Stationery Retailer,Alteryx,Business Intelligence and Analytics,True
1167,SapphireStationery,Stationery Retailer,Google Data Studio,Business Intelligence and Analytics,True
1168,SapphireStationery,Stationery Retailer,Jira Service Management,Help Desk and Customer Support,True
1169,SapphireStationery,Stationery Retailer,QlikView,Business Intelligence and Analytics,True
1170,SapphireStationery,Stationery Retailer,Salesforce Service Cloud,Help Desk and Customer Support,True
1171,SapphireStationery,Stationery Retailer,Tableau,Business Intelligence and Analytics,True
1172,SapphireStationery,Stationery Retailer,Tibco Spotfire,Business Intelligence and Analytics,True
1173,Savvy Savers,Financial Planning,Alteryx,Business Intelligence and Analytics,True
1174,Savvy Savers,Financial Planning,Google Data Studio,Business Intelligence and Analytics,True
1175,Savvy Savers,Financial Planning,Jira Service Management,Help Desk and Customer Support,True
1176,Savvy Savers,Financial Planning,QlikView,Business Intelligence and Analytics,True
1177,Savvy Savers,Financial Planning,Salesforce Service Cloud,Help Desk and Customer Support,True
1178,Savvy Savers,Financial Planning,Tableau,Business Intelligence and Analytics,True
1179,Savvy Savers,Financial Planning,Tibco Spotfire,Business Intelligence and Analytics,True
1180,SavvySocks,Sock Subscription,Alteryx,Business Intelligence and Analytics,True
1181,SavvySocks,Sock Subscription,Google Data Studio,Business Intelligence and Analytics,True
1182,SavvySocks,Sock Subscription,Jira Service Management,Help Desk and Customer Support,True
1183,SavvySocks,Sock Subscription,Salesforce Service Cloud,Help Desk and Customer Support,True
1184,SavvySocks,Sock Subscription,ServiceNow,Help Desk and Customer Support,True
1185,SavvySocks,Sock Subscription,Tableau,Business Intelligence and Analytics,True
1186,SavvySocks,Sock Subscription,Tibco Spotfire,Business Intelligence and Analytics,True
1187,Sensational Spices,Spice Shop,Alteryx,Business Intelligence and Analytics,True
1188,Sensational Spices,Spice Shop,Freshdesk,Help Desk and Customer Support,True
1189,Sensational Spices,Spice Shop,Freshservice,Help Desk and Customer Support,True
1190,Sensational Spices,Spice Shop,Google Data Studio,Business Intelligence and Analytics,True
1191,Sensational Spices,Spice Shop,HappyFox,Help Desk and Customer Support,True
1192,Sensational Spices,Spice Shop,HubSpot Service Hub,Help Desk and Customer Support,True
1193,Sensational Spices,Spice Shop,Intercom,Help Desk and Customer Support,True
1194,Sensational Spices,Spice Shop,Jira Service Management,Help Desk and Customer Support,True
1195,Sensational Spices,Spice Shop,Looker,Business Intelligence and Analytics,True
1196,Sensational Spices,Spice Shop,Power BI,Business Intelligence and Analytics,True
1197,Sensational Spices,Spice Shop,QlikView,Business Intelligence and Analytics,True
1198,Sensational Spices,Spice Shop,Salesforce Service Cloud,Help Desk and Customer Support,True
1199,Sensational Spices,Spice Shop,SAP Analytics Cloud,Business Intelligence and Analytics,True
1200,Sensational Spices,Spice Shop,ServiceNow,Help Desk and Customer Support,True
1201,Sensational Spices,Spice Shop,Sisense,Business Intelligence and Analytics,True
1202,Sensational Spices,Spice Shop,Tableau,Business Intelligence and Analytics,True
1203,Sensational Spices,Spice Shop,Tibco Spotfire,Business Intelligence and Analytics,True
1204,Sensational Spices,Spice Shop,Zendesk,Help Desk and Customer Support,True
1205,SigmaShoes,Shoe Subscription,Alteryx,Business Intelligence and Analytics,True
1206,SigmaShoes,Shoe Subscription,Google Data Studio,Business Intelligence and Analytics,True
1207,SigmaShoes,Shoe Subscription,Jira Service Management,Help Desk and Customer Support,True
1208,SigmaShoes,Shoe Subscription,Salesforce Service Cloud,Help Desk and Customer Support,True
1209,SigmaShoes,Shoe Subscription,ServiceNow,Help Desk and Customer Support,True
1210,SigmaShoes,Shoe Subscription,Tableau,Business Intelligence and Analytics,True
1211,SigmaShoes,Shoe Subscription,Tibco Spotfire,Business Intelligence and Analytics,True
1212,SigmaSweets,Dessert Subscription,Alteryx,Business Intelligence and Analytics,True
1213,SigmaSweets,Dessert Subscription,Google Data Studio,Business Intelligence and Analytics,True
1214,SigmaSweets,Dessert Subscription,Jira Service Management,Help Desk and Customer Support,True
1215,SigmaSweets,Dessert Subscription,Salesforce Service Cloud,Help Desk and Customer Support,True
1216,SigmaSweets,Dessert Subscription,ServiceNow,Help Desk and Customer Support,True
1217,SigmaSweets,Dessert Subscription,Tableau,Business Intelligence and Analytics,True
1218,SigmaSweets,Dessert Subscription,Tibco Spotfire,Business Intelligence and Analytics,True
1219,SkyHigh Adventures,Adventure Tourism,Alteryx,Business Intelligence and Analytics,True
1220,SkyHigh Adventures,Adventure Tourism,Google Data Studio,Business Intelligence and Analytics,True
1221,SkyHigh Adventures,Adventure Tourism,Jira Service Management,Help Desk and Customer Support,True
1222,SkyHigh Adventures,Adventure Tourism,Power BI,Business Intelligence and Analytics,True
1223,SkyHigh Adventures,Adventure Tourism,Salesforce Service Cloud,Help Desk and Customer Support,True
1224,SkyHigh Adventures,Adventure Tourism,Tableau,Business Intelligence and Analytics,True
1225,SkyHigh Adventures,Adventure Tourism,Tibco Spotfire,Business Intelligence and Analytics,True
1226,Smart Homes,Home Automation,Alteryx,Business Intelligence and Analytics,True
1227,Smart Homes,Home Automation,Google Data Studio,Business Intelligence and Analytics,True
1228,Smart Homes,Home Automation,Jira Service Management,Help Desk and Customer Support,True
1229,Smart Homes,Home Automation,QlikView,Business Intelligence and Analytics,True
1230,Smart Homes,Home Automation,Salesforce Service Cloud,Help Desk and Customer Support,True
1231,Smart Homes,Home Automation,Tableau,Business Intelligence and Analytics,True
1232,Smart Homes,Home Automation,Tibco Spotfire,Business Intelligence and Analytics,True
1233,SmartSips,Coffee Subscription,Alteryx,Business Intelligence and Analytics,True
1234,SmartSips,Coffee Subscription,Google Data Studio,Business Intelligence and Analytics,True
1235,SmartSips,Coffee Subscription,Jira Service Management,Help Desk and Customer Support,True
1236,SmartSips,Coffee Subscription,Power BI,Business Intelligence and Analytics,True
1237,SmartSips,Coffee Subscription,Salesforce Service Cloud,Help Desk and Customer Support,True
1238,SmartSips,Coffee Subscription,Tableau,Business Intelligence and Analytics,True
1239,SmartSips,Coffee Subscription,Tibco Spotfire,Business Intelligence and Analytics,True
1240,StyleSavvy,Fashion Subscription Box,Alteryx,Business Intelligence and Analytics,True
1241,StyleSavvy,Fashion Subscription Box,Google Data Studio,Business Intelligence and Analytics,True
1242,StyleSavvy,Fashion Subscription Box,Jira Service Management,Help Desk and Customer Support,True
1243,StyleSavvy,Fashion Subscription Box,Salesforce Service Cloud,Help Desk and Customer Support,True
1244,StyleSavvy,Fashion Subscription Box,ServiceNow,Help Desk and Customer Support,True
1245,StyleSavvy,Fashion Subscription Box,Tableau,Business Intelligence and Analytics,True
1246,StyleSavvy,Fashion Subscription Box,Tibco Spotfire,Business Intelligence and Analytics,True
1247,Sustainable Solutions,Environmental Consulting,Alteryx,Business Intelligence and Analytics,True
1248,Sustainable Solutions,Environmental Consulting,Google Data Studio,Business Intelligence and Analytics,True
1249,Sustainable Solutions,Environmental Consulting,Jira Service Management,Help Desk and Customer Support,True
1250,Sustainable Solutions,Environmental Consulting,QlikView,Business Intelligence and Analytics,True
1251,Sustainable Solutions,Environmental Consulting,Salesforce Service Cloud,Help Desk and Customer Support,True
1252,Sustainable Solutions,Environmental Consulting,Tableau,Business Intelligence and Analytics,True
1253,Sustainable Solutions,Environmental Consulting,Tibco Spotfire,Business Intelligence and Analytics,True
1254,Talented Tailors,Clothing Alterations,Alteryx,Business Intelligence and Analytics,True
1255,Talented Tailors,Clothing Alterations,Google Data Studio,Business Intelligence and Analytics,True
1256,Talented Tailors,Clothing Alterations,Jira Service Management,Help Desk and Customer Support,True
1257,Talented Tailors,Clothing Alterations,Salesforce Service Cloud,Help Desk and Customer Support,True
1258,Talented Tailors,Clothing Alterations,Tableau,Business Intelligence and Analytics,True
1259,Talented Tailors,Clothing Alterations,Tibco Spotfire,Business Intelligence and Analytics,True
1260,TauTea,Tea Subscription,Alteryx,Business Intelligence and Analytics,True
1261,TauTea,Tea Subscription,Google Data Studio,Business Intelligence and Analytics,True
1262,TauTea,Tea Subscription,Jira Service Management,Help Desk and Customer Support,True
1263,TauTea,Tea Subscription,Salesforce Service Cloud,Help Desk and Customer Support,True
1264,TauTea,Tea Subscription,ServiceNow,Help Desk and Customer Support,True
1265,TauTea,Tea Subscription,Tableau,Business Intelligence and Analytics,True
1266,TauTea,Tea Subscription,Tibco Spotfire,Business Intelligence and Analytics,True
1267,TauTies,Tie Subscription,Alteryx,Business Intelligence and Analytics,True
1268,TauTies,Tie Subscription,Google Data Studio,Business Intelligence and Analytics,True
1269,TauTies,Tie Subscription,Jira Service Management,Help Desk and Customer Support,True
1270,TauTies,Tie Subscription,Power BI,Business Intelligence and Analytics,True
1271,TauTies,Tie Subscription,Salesforce Service Cloud,Help Desk and Customer Support,True
1272,TauTies,Tie Subscription,ServiceNow,Help Desk and Customer Support,True
1273,TauTies,Tie Subscription,Tableau,Business Intelligence and Analytics,True
1274,TauTies,Tie Subscription,Tibco Spotfire,Business Intelligence and Analytics,True
1275,Tech Titans,Technology Consulting,Alteryx,Business Intelligence and Analytics,True
1276,Tech Titans,Technology Consulting,Domo,Business Intelligence and Analytics,True
1277,Tech Titans,Technology Consulting,Google Data Studio,Business Intelligence and Analytics,True
1278,Tech Titans,Technology Consulting,HubSpot Service Hub,Help Desk and Customer Support,True
1279,Tech Titans,Technology Consulting,Intercom,Help Desk and Customer Support,True
1280,Tech Titans,Technology Consulting,Jira Service Management,Help Desk and Customer Support,True
1281,Tech Titans,Technology Consulting,Looker,Business Intelligence and Analytics,True
1282,Tech Titans,Technology Consulting,Power BI,Business Intelligence and Analytics,True
1283,Tech Titans,Technology Consulting,QlikView,Business Intelligence and Analytics,True
1284,Tech Titans,Technology Consulting,Salesforce Service Cloud,Help Desk and Customer Support,True
1285,Tech Titans,Technology Consulting,SAP Analytics Cloud,Business Intelligence and Analytics,True
1286,Tech Titans,Technology Consulting,ServiceNow,Help Desk and Customer Support,True
1287,Tech Titans,Technology Consulting,Sisense,Business Intelligence and Analytics,True
1288,Tech Titans,Technology Consulting,Tableau,Business Intelligence and Analytics,True
1289,Tech Titans,Technology Consulting,Tibco Spotfire,Business Intelligence and Analytics,True
1290,Tech Titans,Technology Consulting,Zendesk,Help Desk and Customer Support,True
1291,TechTonic,IT Consulting,Alteryx,Business Intelligence and Analytics,True
1292,TechTonic,IT Consulting,Google Data Studio,Business Intelligence and Analytics,True
1293,TechTonic,IT Consulting,Jira Service Management,Help Desk and Customer Support,True
1294,TechTonic,IT Consulting,Power BI,Business Intelligence and Analytics,True
1295,TechTonic,IT Consulting,QlikView,Business Intelligence and Analytics,True
1296,TechTonic,IT Consulting,Salesforce Service Cloud,Help Desk and Customer Support,True
1297,TechTonic,IT Consulting,ServiceNow,Help Desk and Customer Support,True
1298,TechTonic,IT Consulting,Tableau,Business Intelligence and Analytics,True
1299,TechTonic,IT Consulting,Tibco Spotfire,Business Intelligence and Analytics,True
1300,ThetaTech,Tech Gadget Subscription,Alteryx,Business Intelligence and Analytics,True
1301,ThetaTech,Tech Gadget Subscription,Domo,Business Intelligence and Analytics,True
1302,ThetaTech,Tech Gadget Subscription,Freshdesk,Help Desk and Customer Support,True
1303,ThetaTech,Tech Gadget Subscription,Freshservice,Help Desk and Customer Support,True
1304,ThetaTech,Tech Gadget Subscription,Google Data Studio,Business Intelligence and Analytics,True
1305,ThetaTech,Tech Gadget Subscription,HubSpot Service Hub,Help Desk and Customer Support,True
1306,ThetaTech,Tech Gadget Subscription,Intercom,Help Desk and Customer Support,True
1307,ThetaTech,Tech Gadget Subscription,Jira Service Management,Help Desk and Customer Support,True
1308,ThetaTech,Tech Gadget Subscription,Looker,Business Intelligence and Analytics,True
1309,ThetaTech,Tech Gadget Subscription,Power BI,Business Intelligence and Analytics,True
1310,ThetaTech,Tech Gadget Subscription,QlikView,Business Intelligence and Analytics,True
1311,ThetaTech,Tech Gadget Subscription,Salesforce Service Cloud,Help Desk and Customer Support,True
1312,ThetaTech,Tech Gadget Subscription,SAP Analytics Cloud,Business Intelligence and Analytics,True
1313,ThetaTech,Tech Gadget Subscription,ServiceNow,Help Desk and Customer Support,True
1314,ThetaTech,Tech Gadget Subscription,Sisense,Business Intelligence and Analytics,True
1315,ThetaTech,Tech Gadget Subscription,Tableau,Business Intelligence and Analytics,True
1316,ThetaTech,Tech Gadget Subscription,Tibco Spotfire,Business Intelligence and Analytics,True
1317,ThetaTech,Tech Gadget Subscription,Zendesk,Help Desk and Customer Support,True
1318,ThetaTheater,Theater Ticket Subscription,Alteryx,Business Intelligence and Analytics,True
1319,ThetaTheater,Theater Ticket Subscription,Freshdesk,Help Desk and Customer Support,True
1320,ThetaTheater,Theater Ticket Subscription,Google Data Studio,Business Intelligence and Analytics,True
1321,ThetaTheater,Theater Ticket Subscription,HappyFox,Help Desk and Customer Support,True
1322,ThetaTheater,Theater Ticket Subscription,Jira Service Management,Help Desk and Customer Support,True
1323,ThetaTheater,Theater Ticket Subscription,QlikView,Business Intelligence and Analytics,True
1324,ThetaTheater,Theater Ticket Subscription,Salesforce Service Cloud,Help Desk and Customer Support,True
1325,ThetaTheater,Theater Ticket Subscription,Tableau,Business Intelligence and Analytics,True
1326,ThetaTheater,Theater Ticket Subscription,Tibco Spotfire,Business Intelligence and Analytics,True
1327,Trendy Totes,Tote Bag Store,Alteryx,Business Intelligence and Analytics,True
1328,Trendy Totes,Tote Bag Store,Google Data Studio,Business Intelligence and Analytics,True
1329,Trendy Totes,Tote Bag Store,Jira Service Management,Help Desk and Customer Support,True
1330,Trendy Totes,Tote Bag Store,Salesforce Service Cloud,Help Desk and Customer Support,True
1331,Trendy Totes,Tote Bag Store,ServiceNow,Help Desk and Customer Support,True
1332,Trendy Totes,Tote Bag Store,Tableau,Business Intelligence and Analytics,True
1333,Trendy Totes,Tote Bag Store,Tibco Spotfire,Business Intelligence and Analytics,True
1334,TrendyTech,Consumer Electronics Retailer,Alteryx,Business Intelligence and Analytics,True
1335,TrendyTech,Consumer Electronics Retailer,Domo,Business Intelligence and Analytics,True
1336,TrendyTech,Consumer Electronics Retailer,Freshdesk,Help Desk and Customer Support,True
1337,TrendyTech,Consumer Electronics Retailer,Freshservice,Help Desk and Customer Support,True
1338,TrendyTech,Consumer Electronics Retailer,Google Data Studio,Business Intelligence and Analytics,True
1339,TrendyTech,Consumer Electronics Retailer,HubSpot Service Hub,Help Desk and Customer Support,True
1340,TrendyTech,Consumer Electronics Retailer,Intercom,Help Desk and Customer Support,True
1341,TrendyTech,Consumer Electronics Retailer,Jira Service Management,Help Desk and Customer Support,True
1342,TrendyTech,Consumer Electronics Retailer,Looker,Business Intelligence and Analytics,True
1343,TrendyTech,Consumer Electronics Retailer,Power BI,Business Intelligence and Analytics,True
1344,TrendyTech,Consumer Electronics Retailer,QlikView,Business Intelligence and Analytics,True
1345,TrendyTech,Consumer Electronics Retailer,Salesforce Service Cloud,Help Desk and Customer Support,True
1346,TrendyTech,Consumer Electronics Retailer,SAP Analytics Cloud,Business Intelligence and Analytics,True
1347,TrendyTech,Consumer Electronics Retailer,ServiceNow,Help Desk and Customer Support,True
1348,TrendyTech,Consumer Electronics Retailer,Sisense,Business Intelligence and Analytics,True
1349,TrendyTech,Consumer Electronics Retailer,Tableau,Business Intelligence and Analytics,True
1350,TrendyTech,Consumer Electronics Retailer,Tibco Spotfire,Business Intelligence and Analytics,True
1351,TrendyTech,Consumer Electronics Retailer,Zendesk,Help Desk and Customer Support,True
